Street Number	Street Name	Zip Code	Full Address	Latitude	Longitude	Pickup Type	Grade	Geocode	Student Uses Wheelchair	Requires Monitor	Child Safety Restraint System	Neighborhood Safety Score	Proposed Maximium Walk to Stop Distance	Assigned School	Current School Start Time	Current School End Time	School Address	School Latitude	School Longitude
29	CUSTER ST	2130	29 Custer St # 29-306	42.30742	-71.11741	Corner	6	25025120104				2	0.5	Tris Speaker School	7:30:00 AM	2:10:00 PM	"40 Pershing Rd, 02130"	42.318999	-71.114084
29	NOTTINGHILL RD	2134	29 Nottinghill Rd	42.34343	-71.15033	Corner	2	25025000401				1	0.3	Curt Schilling School	9:30:00 AM	4:10:00 PM	"95 Beechcroft St, 02135"	42.352125	-71.160745
29	SARGENT ST	2125	29 Sargent St	42.31561	-71.07415	Corner	K	25025090400				6	0.3	Smoky Wood School	9:30:00 AM	5:00:00 PM	"302 Walnut Ave, 02119"	42.316916	-71.092292
29	MYOPIA RD	2136	29 Myopia Rd	42.26318	-71.12741	Corner	4	25025140107				2	0.5	Harry Hooper School	7:30:00 AM	2:10:00 PM	"9 Peacevale Rd, 02124"	42.285125	-71.076013
29	BRAINERD RD	2134	29 Brainerd Rd # 301	42.34874	-71.13143	D2D	K	25025000704				4	0.3	Dick Radatz School	8:30:00 AM	4:00:00 PM	"1205 VFW Pkwy, 02132"	42.282206	-71.174549
29	DUNLAP ST	2124	29 Dunlap St	42.29283	-71.07366	D2D	K	25025092300				7	0.3	Reggie Smith School	9:30:00 AM	5:00:00 PM	"40 Gordon Ave, 02136"	42.256769	-71.127075
29	WESTOVER ST	2132	29 Westover St	42.29253	-71.15695	Corner	1	25025130100				1	0.2	Rico Petrocelli School	8:30:00 AM	4:00:00 PM	"200 Heath St, 02130"	42.326009	-71.106552
29	ST ANDREW RD	2128	29 Saint Andrew Rd	42.38484	-71.00409	D2D	1	25025051101				3	0.4	Carlton Fisk School	7:30:00 AM	2:10:00 PM	"60 Washington St, 02121"	42.307152	-71.081162
29	PRISCILLA RD	2135	29 Priscilla Rd # 2	42.344483	-71.151114	Corner	6	25025000401				1	0.5	Ellis Burks School	7:30:00 AM	2:10:00 PM	"90 Warren Ave, 02116"	42.344252	-71.07349
29	W CEDAR ST	2108	29 W Cedar St	42.358671	-71.069727	D2D	K	25025020101				2	0.3	Larry Gardner School	8:30:00 AM	4:00:00 PM	"325 Mt Vernon St, 02125"	42.317259	-71.042872
29	DONALD RD	2124	29 Donald Rd	42.29135	-71.09023	Corner	1	25025100100				6	0.2	Jim Rice School	8:30:00 AM	3:10:00 PM	"215 Dorchester St, 02127"	42.333728	-71.050617
29	E CONCORD ST	2118	29 E Concord St	42.3372	-71.07435	D2D	5	25025071101				7	0.5	Curt Gowdy School	7:30:00 AM	3:00:00 PM	"95 G St, 02127"	42.332875	-71.044888
29	MT HOOD RD	2135	29 Mount Hood Rd #29-12	42.342064	-71.142715	Corner	2	25025000504				2	0.4	Ira Flagstaff School	8:30:00 AM	4:00:00 PM	"100 Maxwell St, 02124"	42.281211	-71.080863
29	SAGAMORE  ST	2125	29 Sagamore St # 4	42.314052	-71.054647	Corner	2	25025091100				3	0.4	Ken Coleman School	8:30:00 AM	3:10:00 PM	"40 School St, 02124"	42.296691	-71.074892
29	CUSTER ST	2130	29 Custer St # 29-5	42.30742	-71.11741	Corner	1	25025120104				2	0.4	Marty Barrett School	7:30:00 AM	3:00:00 PM	"189 Glenway St, 02121"	42.296597	-71.080657
29	MILTON AV	2124	29 Milton Ave	42.28597	-71.07841	Corner	5	25025100300				6	0.4	Jean Yawkey School	9:30:00 AM	5:00:00 PM	"105 Cummins Hgwy, 02131"	42.283304	-71.125275
29	PRINCETON ST	2128	29 Princeton St	42.37664	-71.03788	Corner	K	25025050200				5	0.3	Jimmie Foxx School	7:30:00 AM	3:00:00 PM	"50 Burke St, 02127"	42.337285	-71.085266
29	BREED ST	2128	29 Breed St	42.38826	-71.00631	D2D	1	25025051101				3	0.4	Dave Ferriss School	8:30:00 AM	4:00:00 PM	"150 Newbury St, 02116"	42.350546	-71.07797
29	CORINNE RD	2135	29 Corinne Rd	42.35594	-71.16054	Corner	6	25025000201				2	0.5	John Valentin School	9:30:00 AM	5:00:00 PM	"426 Beech St, 02131"	42.277735	-71.135332
29	BLOOMFIELD ST	2124	29 Bloomfield St	42.29957	-71.06718	Corner	6	25025092000				6	0.5	John Harrington School	8:30:00 AM	4:00:00 PM	"154 Ruskindale Rd, 02126"	42.26739	-71.104443
29	MT HOOD RD	2135	29 Mount Hood Rd #29-4	42.342064	-71.142715	Corner	3	25025000504				2	0.5	Tom Yawkey School	7:30:00 AM	2:10:00 PM	"70 Worcester St, 02118"	42.338748	-71.077747
29	MT HOOD RD	2135	29 Mount Hood Rd #29-4	42.342064	-71.142715	D2D	3	25025000504				2	0.5	Cecil Hughson School	8:30:00 AM	4:00:00 PM	"18 Croftland Av, 02124"	42.281235	-71.069592
29	GRANDVIEW ST	2131	29 Grandview St	42.27549	-71.13491	Corner	3	25025140106				4	0.5	Bruce Hurst School	8:30:00 AM	4:00:00 PM	"144 McBride St, 02130"	42.306584	-71.109228
29	WESTGATE RD	2467	29 Westgate Rd #W-29-1	42.301015	-71.166797	Corner	1	25025130100				1	0.4	Lefty Grove School	7:30:00 AM	3:00:00 PM	"150 Norfolk Ave, 02119"	42.326126	-71.071284
29	BROMLEY ST	2130	29 Bromley St	42.325638	-71.099774	Corner	6	25025081200				4	0.5	Joe Mooney School	8:30:00 AM	3:10:00 PM	"77 Lawrence Ave, 02121"	42.311055	-71.076481
29	LEIGHTON RD	2136	29 Leighton Rd	42.25245	-71.14324	Corner	6	25025140102				3	0.5	Eddie Kasko School	8:30:00 AM	4:00:00 PM	"97 Peterborough St, 02215"	42.343455	-71.099084
29	WINTHROP ST	2129	29 Winthrop St	42.37392	-71.06102	Corner	3	25025040100				2	0.5	George Scott School	9:30:00 AM	5:00:00 PM	"152 Arlington St, 02116"	42.34842	-71.068867
29	GARNET RD	2132	29 Garnet Rd	42.29344	-71.15566	D2D	6	25025130100				1	0.5	Babe Ruth School	7:30:00 AM	3:00:00 PM	"78 Louis Pasteur, 02115"	42.337962	-71.101323
29	WENHAM ST	2130	29 Wenham St	42.2962	-71.11472	D2D	4	25025110103				3	0.5	Bruce Hurst School	8:30:00 AM	4:00:00 PM	"144 McBride St, 02130"	42.306584	-71.109228
29	CORNWALL ST	2130	29 Cornwall St	42.31196	-71.10347	D2D	1	25025120301				5	0.4	Mel Parnell School	8:30:00 AM	3:10:00 PM	"71 Pleasant St, 02125"	42.31365	-71.059813
29	WHIPPLE AV	2131	29 Whipple Ave # 1R	42.29114	-71.12136	D2D	4	25025110401				4	0.5	Joe Dobson School	8:30:00 AM	4:00:00 PM	"61 School St, 02119"	42.313946	-71.097867
29	ELM ST	2129	29 Elm St	42.377658	-71.063419	Corner	3	25025040300				3	0.5	Bruce Hurst School	8:30:00 AM	4:00:00 PM	"144 McBride St, 02130"	42.306584	-71.109228
29	BEECHER ST	2130	29 Beecher St	42.31814	-71.10759	Corner	2	25025120600				3	0.4	Mike Greenwell School	8:30:00 AM	3:10:00 PM	"1060 Morton St, 02126"	42.277863	-71.077536
29	MT HOOD RD	2135	29 Mount Hood Rd #29-6	42.342064	-71.142715	D2D	2	25025000504				2	0.4	Herb Pennock School	7:30:00 AM	2:10:00 PM	"100 Maxwell St, 02124"	42.281211	-71.080863
29	LYNDHURST ST	2124	29 Lyndhurst St	42.29245	-71.0704	D2D	1	25025092200				7	0.4	Bill Lee School	8:30:00 AM	3:10:00 PM	"25 Warren St, 02135"	42.349138	-71.145516
29	GLEN RD	2130	29 Glen Rd	42.308862	-71.103225	D2D	3	25025120201				3	0.3	Jackie Jensen School	8:30:00 AM	3:10:00 PM	"28 Walker St, 02129"	42.379137	-71.067343
29	GLEN RD	2130	29 Glen Rd	42.308862	-71.103225	D2D	2	25025120201				3	0.4	Tom Yawkey School	7:30:00 AM	2:10:00 PM	"70 Worcester St, 02118"	42.338748	-71.077747
29	MARLBOROUGH ST	2116	29 Marlborough St # 2	42.35442	-71.07377	Corner	K	25025010801				1	0.3	Harry Hooper School	7:30:00 AM	2:10:00 PM	"9 Peacevale Rd, 02124"	42.285125	-71.076013
29	CHELSEA ST	2128	29 Chelsea St	42.37061	-71.03769	D2D	2	25025050600				6	0.4	Joe Morgan School	8:30:00 AM	3:10:00 PM	"195 Leyden St, 02128"	42.388404	-71.004216
30	NINTH ST	2129	30 Ninth St #30	42.374315	-71.050014	Corner	3	25025040801				4	0.5	Dick Bresciani School	7:30:00 AM	3:00:00 PM	"20 Church St, 02116"	42.348816	-71.068212
30	MT VERNON ST	2129	30 Mount Vernon St	42.37502	-71.0585	Corner	1	25025040100				2	0.2	Bruce Hurst School	8:30:00 AM	4:00:00 PM	"144 McBride St, 02130"	42.306584	-71.109228
30	CEDARCREST RD	2132	30 Cedarcrest Rd	42.26272	-71.14843	Corner	K	25025130406				2	0.2	Harry Hooper School	7:30:00 AM	2:10:00 PM	"9 Peacevale Rd, 02124"	42.285125	-71.076013
30	ABBOT ST	2124	30 Abbot St	42.29619	-71.08534	Corner	4	25025092400				6	0.3	Joe Cronin School	7:30:00 AM	2:10:00 PM	"35 Brookford St, 02125"	42.318206	-71.075627
30	MYSTIC ST	2129	30 Mystic St # 2	42.3801	-71.06258	Corner	5	25025040300				3	0.4	Carl Yastrzemski School	7:30:00 AM	3:00:00 PM	"11 Charles St, 02122"	42.300881	-71.061732
30	MASSASOIT ST	2136	30 Massasoit St	42.26271	-71.10071	Corner	1	25025140400				3	0.4	Nomar Garciaparra School	8:30:00 AM	3:10:00 PM	"54 Dighton St, 02135"	42.347796	-71.155576
30	WORCESTER SQ	2118	30 Worcester Sq # 3	42.33652	-71.07409	Corner	5	25025071101				7	0.5	Jerry Remy School	8:30:00 AM	4:00:00 PM	"315 Mt Vernon St, 02125"	42.317753	-71.043822
30	TRILLING WY	2210	30 Trilling Way	42.347099	-71.038058	D2D	1	25025060600				6	0.4	Vern Stephens School	9:30:00 AM	5:00:00 PM	"50 Bunker Hill St, 02129"	42.37668	-71.057759
30	BAIRD ST	2124	30 Baird St	42.28566	-71.0926	D2D	6	25025100100				6	0.5	Jean Yawkey School	9:30:00 AM	5:00:00 PM	"105 Cummins Hgwy, 02131"	42.283304	-71.125275
30	UNION PARK ST	2118	30 Union Park St #501	42.341631	-71.069612	D2D	6	25025070500				4	0.5	Tony Conigliaro School	8:30:00 AM	3:10:00 PM	"7 Bolster St, 02130"	42.321804	-71.105636
30	GREENWOOD AV	2136	30 Greenwood Ave	42.26484	-71.11951	Corner	2	25025140105				2	0.4	Jerry Remy School	8:30:00 AM	4:00:00 PM	"315 Mt Vernon St, 02125"	42.317753	-71.043822
30	EDGERLY RD	2115	30 Edgerly Rd # 1	42.34562	-71.08766	D2D	5	25025010403				4	0.5	Joe Castiglione School	7:30:00 AM	2:10:00 PM	"140 Russett Rd, 02132"	42.29256	-71.152211
30	SENATOR BOLLING CI	2124	30 Senator Bolling Cir	42.290762	-71.09304	D2D	4	25025100100				6	0.5	Cy Young School	7:30:00 AM	2:10:00 PM	"655 Metropolitan Av, 02136"	42.262783	-71.117881
30	UNION PARK ST	2118	30 Union Park St #305	42.341631	-71.069612	D2D	2	25025070500				4	0.3	Sr. Kennedy School	8:30:00 AM	3:10:00 PM	"160 Harrishof St, 02119"	42.317688	-71.091564
30	BEAUFORT RD	2130	30 Beaufort Rd #30-2	42.31688	-71.1153	D2D	5	25025120400				3	0.5	Nomar Garciaparra School	8:30:00 AM	3:10:00 PM	"54 Dighton St, 02135"	42.347796	-71.155576
30	GRETTER RD	2132	30 Gretter Rd	42.29431	-71.14305	D2D	2	25025110601				1	0.4	Jean Yawkey School	9:30:00 AM	5:00:00 PM	"105 Cummins Hgwy, 02131"	42.283304	-71.125275
30	PETERBOROUGH ST	2215	30 Peterborough St # 30-34	42.343826	-71.096252	Corner	2	25025010408				3	0.4	John Valentin School	9:30:00 AM	5:00:00 PM	"426 Beech St, 02131"	42.277735	-71.135332
30	BRADLEE ST	2124	30 Bradlee St	42.29697	-71.07417	D2D	4	25025091900				6	0.5	Bobby Doerr School	7:30:00 AM	2:10:00 PM	"86 White St, 02128"	42.381099	-71.035074
30	RUTLAND SQ	2118	30 Rutland Sq #2	42.3417	-71.07836	Corner	2	25025070800				3	0.3	Tris Speaker School	7:30:00 AM	2:10:00 PM	"40 Pershing Rd, 02130"	42.318999	-71.114084
30	PARK ST	2129	30 Park St # 2	42.37293	-71.06121	D2D	5	25025040100				2	0.5	Tim Wakefield School	9:30:00 AM	4:10:00 PM	"85 Olney St, 02121"	42.306015	-71.073605
30	BARRY ST	2125	30 Barry St	42.30885	-71.0679	Corner	2	25025091800				6	0.4	Bruce Hurst School	8:30:00 AM	4:00:00 PM	"144 McBride St, 02130"	42.306584	-71.109228
30	DIMOCK ST	2119	30 Dimock St	42.31919	-71.09633	D2D	6	25025081300				6	0.5	Sr. Kennedy School	8:30:00 AM	3:10:00 PM	"160 Harrishof St, 02119"	42.317688	-71.091564
30	CEDAR LANE WY	2108	30 Cedar Lane Way	42.35804	-71.07001	Corner	5	25025020101				2	0.5	Joe Dobson School	8:30:00 AM	4:00:00 PM	"61 School St, 02119"	42.313946	-71.097867
30	KENNEBEC ST	2126	30 Kennebec St	42.27677	-71.10212	Corner	2	25025101001				4	0.3	Fred Lynn School	8:30:00 AM	4:00:00 PM	"80 School St, 02119"	42.314132	-71.099279
30	UNION PARK ST	2118	30 Union Park St #402	42.341631	-71.069612	Corner	5	25025070500				4	0.5	Jean Yawkey School	9:30:00 AM	5:00:00 PM	"105 Cummins Hgwy, 02131"	42.283304	-71.125275
30	MONUMENT SQ	2129	30 Monument Sq # 411	42.37696	-71.06165	Corner	K	25025040300				3	0.3	Ted Williams School	7:30:00 AM	2:10:00 PM	"131 Walnut Ave, 02119"	42.320827	-71.086945
30	HANSON ST	2118	30 Hanson St # 3	42.34378	-71.07058	Corner	2	25025070500				4	0.4	Dick O'Connell School	8:30:00 AM	4:00:00 PM	"612 Metropolitan Av, 02136"	42.265228	-71.117446
30	GARNET RD	2132	30 Garnet Rd	42.29324	-71.15599	Corner	4	25025130100				1	0.5	Joe Mooney School	8:30:00 AM	3:10:00 PM	"77 Lawrence Ave, 02121"	42.311055	-71.076481
30	COWING ST	2132	30 Cowing St	42.27257	-71.14658	D2D	6	25025130300				3	0.5	John Harrington School	8:30:00 AM	4:00:00 PM	"154 Ruskindale Rd, 02126"	42.26739	-71.104443
30	MILFORD ST	2118	30 Milford St	42.34419	-71.07025	Corner	2	25025070500				4	0.3	Jimmy Collins School	7:30:00 AM	3:00:00 PM	"5125 Washington St, 02132"	42.263432	-71.155874
30	TOWNSEND ST	2119	30 Townsend St	42.31958	-71.09223	D2D	5	25025081500				5	0.5	Bill Monbouquette School	8:30:00 AM	4:00:00 PM	"240 Medford St, 02129"	42.380102	-71.061057
30	CRANSTON ST	2130	30 Cranston St	42.320665	-71.108126	Corner	4	25025120600				3	0.5	Dick O'Connell School	8:30:00 AM	4:00:00 PM	"612 Metropolitan Av, 02136"	42.265228	-71.117446
30	AVONDALE ST	2124	30 Avondale St	42.27488	-71.06897	Corner	K	25025100900				5	0.3	Dennis Eckersley School	7:30:00 AM	2:10:00 PM	"75 Malcolm X Blvd, 02120"	42.332063	-71.090845
30	CEDAR ST	2129	30 Cedar St	42.377112	-71.06211	Corner	K	25025040300				3	0.3	Jason Varitek School	9:30:00 AM	5:00:00 PM	"205 Roxbury St, 02119"	42.330591	-71.091208
30	BENNETT ST	2135	30 Bennett St	42.351212	-71.154317	D2D	2	25025000202				2	0.4	Cecil Hughson School	8:30:00 AM	4:00:00 PM	"18 Croftland Av, 02124"	42.281235	-71.069592
30	IONA ST	2131	30 Iona St # 3	42.28472	-71.14605	Corner	1	25025110501				1	0.2	Rick Ferrell School	7:30:00 AM	3:00:00 PM	"570 Amer Legion Hwy, 02131"	42.286377	-71.107826
30	NEPONSET AV	2136	30 Neponset Ave	42.2495	-71.119513	Corner	4	25025140202				2	0.5	Wade Boggs School	7:30:00 AM	2:10:00 PM	"50 School St, 02129"	42.377893	-71.064634
30	NIXON ST	2124	30 Nixon St	42.29338	-71.06468	Corner	4	25025092200				7	0.5	Rick Ferrell School	7:30:00 AM	3:00:00 PM	"570 Amer Legion Hwy, 02131"	42.286377	-71.107826
30	DIGHTON ST	2135	30 Dighton St	42.348154	-71.154844	Corner	3	25025000402				4	0.5	Ira Flagstaff School	8:30:00 AM	4:00:00 PM	"100 Maxwell St, 02124"	42.281211	-71.080863
30	TRAIN ST	2122	30 Train St	42.29499	-71.05489	D2D	3	25025092101				6	0.3	Eddie Kasko School	8:30:00 AM	4:00:00 PM	"97 Peterborough St, 02215"	42.343455	-71.099084
30	GARFIELD AV	2136	30 Garfield Ave	42.24794	-71.12225	Corner	1	25025140202				2	0.4	Pedro Martinez School	8:30:00 AM	3:10:00 PM	"60 Glenmont Rd, 02135"	42.345453	-71.160198
30	MANION RD	2136	30 Manion Rd	42.2652	-71.11404	D2D	1	25025140300				6	0.4	Dwight Evans School	8:30:00 AM	3:10:00 PM	"90 Warren Ave, 02116"	42.344252	-71.07349
30	HANCOCK ST	2114	30 Hancock St # M	42.360097	-71.064271	Corner	1	25025020302				4	0.4	Mel Parnell School	8:30:00 AM	3:10:00 PM	"71 Pleasant St, 02125"	42.31365	-71.059813
30	CONGREVE ST	2131	30 Congreve St	42.28882	-71.13784	Corner	5	25025110607				1	0.4	Ned Martin School	8:30:00 AM	4:00:00 PM	"50 Beechcroft St, 02135"	42.351069	-71.161468
30	EDGEBROOK RD	2132	30 Edgebrook Rd	42.29332	-71.15205	D2D	5	25025130100				1	0.5	Rico Petrocelli School	8:30:00 AM	4:00:00 PM	"200 Heath St, 02130"	42.326009	-71.106552
30	ST MARKS RD	2124	30 Saint Marks Rd	42.29171	-71.06074	D2D	1	25025100601				3	0.4	Ira Flagstaff School	8:30:00 AM	4:00:00 PM	"100 Maxwell St, 02124"	42.281211	-71.080863
30	DRACUT ST	2124	30 Dracut St	42.28744	-71.06242	D2D	4	25025100800				4	0.5	Joe Morgan School	8:30:00 AM	3:10:00 PM	"195 Leyden St, 02128"	42.388404	-71.004216
30	SYDNEY ST	2125	30 Sydney St	42.31264	-71.05342	Corner	2	25025091100				3	0.4	Bob Stanley School	9:30:00 AM	5:00:00 PM	"11 Charles St, 02122"	42.300881	-71.061732
30	PETERBOROUGH ST	2215	30 Peterborough St # 30-33	42.343826	-71.096252	D2D	K	25025010408				3	0.3	Jimmy Collins School	7:30:00 AM	3:00:00 PM	"5125 Washington St, 02132"	42.263432	-71.155874
31	WINTHROP ST	2129	31 Winthrop St	42.373968	-71.060972	D2D	5	25025040100				2	0.5	Smoky Wood School	9:30:00 AM	5:00:00 PM	"302 Walnut Ave, 02119"	42.316916	-71.092292
31	QUEENSBERRY ST	2215	31 Queensberry St # 31-22	42.343188	-71.096401	D2D	5	25025010408				3	0.5	Jimmy Collins School	7:30:00 AM	3:00:00 PM	"5125 Washington St, 02132"	42.263432	-71.155874
31	DWIGHT ST	2118	31 Dwight St	42.34441	-71.06868	D2D	2	25025070500				4	0.3	Eddie Kasko School	8:30:00 AM	4:00:00 PM	"97 Peterborough St, 02215"	42.343455	-71.099084
31	PELTON ST	2132	31 Pelton St	42.28229	-71.14789	Corner	4	25025130300				3	0.5	Curt Schilling School	9:30:00 AM	4:10:00 PM	"95 Beechcroft St, 02135"	42.352125	-71.160745
31	BROOKLEDGE ST	2121	31 Brookledge St	42.30947	-71.09016	Corner	K	25025082100				5	0.3	Johnny Pesky School	8:30:00 AM	4:00:00 PM	"236 Beech St, 02131"	42.281233	-71.141075
31	BEECH GLEN ST	2119	31 Beech Glen St # 3	42.325049	-71.095895	D2D	1	25025081400				6	0.4	George Scott School	9:30:00 AM	5:00:00 PM	"152 Arlington St, 02116"	42.34842	-71.068867
31	MARLBOROUGH ST	2116	31 Marlborough St # 2	42.3544	-71.073863	D2D	1	25025010801				1	0.4	Bill Carrigan School	7:30:00 AM	2:10:00 PM	"55 Malcolm X Blvd, 02120"	42.330843	-71.088386
31	BRADLEE ST	2136	31 Bradlee St	42.26774	-71.1159	D2D	4	25025140400				3	0.5	Smoky Wood School	9:30:00 AM	5:00:00 PM	"302 Walnut Ave, 02119"	42.316916	-71.092292
31	BUSHNELL ST	2124	31 Bushnell St	42.2848	-71.06343	D2D	K	25025100800				4	0.3	Johnny Pesky School	8:30:00 AM	4:00:00 PM	"236 Beech St, 02131"	42.281233	-71.141075
31	MONPONSET ST	2136	31 Monponset St	42.26337	-71.09966	Corner	3	25025140400				3	0.3	John Gorman School	8:30:00 AM	4:00:00 PM	"110 Beachview Rd, 02128"	42.391629	-71.005053
31	PRISCILLA RD	2135	31 Priscilla Rd	42.34462	-71.15106	D2D	1	25025000401				1	0.4	Tris Speaker School	7:30:00 AM	2:10:00 PM	"40 Pershing Rd, 02130"	42.318999	-71.114084
31	PAISLEY PK	2124	31 Paisley Park	42.29704	-71.06313	Corner	4	25025092200				7	0.3	Bill Lee School	8:30:00 AM	3:10:00 PM	"25 Warren St, 02135"	42.349138	-71.145516
31	MALLON RD	2121	31 Mallon Rd	42.30245	-71.0752	Corner	1	25025091900				6	0.4	Jackie Jensen School	8:30:00 AM	3:10:00 PM	"28 Walker St, 02129"	42.379137	-71.067343
31	NIKISCH AV	2131	31 Nikisch Ave	42.27865	-71.14005	Corner	5	25025110501				1	0.5	Curt Gowdy School	7:30:00 AM	3:00:00 PM	"95 G St, 02127"	42.332875	-71.044888
31	MASSACHUSETTS AV	2115	31 Massachusetts Ave # 1-4	42.35029	-71.08951	D2D	K	25025010104				2	0.2	Dave Ferriss School	8:30:00 AM	4:00:00 PM	"150 Newbury St, 02116"	42.350546	-71.07797
31	CUMMINS HW	2131	31 Cummins Hwy	42.28563	-71.12722	Corner	4	25025110502				4	0.3	Jim Lonborg School	8:30:00 AM	4:00:00 PM	"270 Columbia Rd, 02121"	42.309175	-71.0756
31	DANNY RD	2136	31 Danny Rd	42.24144	-71.13823	Corner	K	25025140102				3	0.3	Bob Stanley School	9:30:00 AM	5:00:00 PM	"11 Charles St, 02122"	42.300881	-71.061732
31	G ST	2127	31 G St	42.33495	-71.04441	Corner	2	25025060400				2	0.4	Dave Ferriss School	8:30:00 AM	4:00:00 PM	"150 Newbury St, 02116"	42.350546	-71.07797
31	SEFTON ST	2136	31 Sefton St	42.27024	-71.10716	D2D	2	25025140400				3	0.4	Dave Ferriss School	8:30:00 AM	4:00:00 PM	"150 Newbury St, 02116"	42.350546	-71.07797
31	CHAMPNEY ST	2135	31 Champney St	42.35211	-71.16852	Corner	6	25025000301				2	0.5	Everett Scott School	9:30:00 AM	5:00:00 PM	"25 Glen Rd, 02130"	42.308935	-71.103466
31	CRANSTON ST	2130	31 Cranston St	42.32049	-71.10829	Corner	3	25025120600				3	0.5	Curt Gowdy School	7:30:00 AM	3:00:00 PM	"95 G St, 02127"	42.332875	-71.044888
31	QUEENSBERRY ST	2215	31 Queensberry St # 31-21	42.343188	-71.096401	Corner	2	25025010408				3	0.4	Johnny Pesky School	8:30:00 AM	4:00:00 PM	"236 Beech St, 02131"	42.281233	-71.141075
31	ORKNEY RD	2135	31 Orkney Rd # 43	42.33726	-71.14926	Corner	K	25025000504				2	0.2	Eddie Collins School	7:30:00 AM	3:00:00 PM	"50 St Mary St, 02215"	42.347944	-71.106757
31	JOHNSTON RD	2124	31 Johnston Rd	42.28764	-71.09179	D2D	1	25025100100				6	0.2	Ira Flagstaff School	8:30:00 AM	4:00:00 PM	"100 Maxwell St, 02124"	42.281211	-71.080863
31	SAMOSET ST	2124	31 Samoset St # 3	42.29113	-71.065	D2D	2	25025100500				6	0.4	Ellis Kinder School	8:30:00 AM	3:10:00 PM	"60 Hawthorne St, 02136"	42.28301	-71.126357
31	ORKNEY RD	2135	31 Orkney Rd # 31	42.33726	-71.14926	Corner	6	25025000504				2	0.5	Mel Parnell School	8:30:00 AM	3:10:00 PM	"71 Pleasant St, 02125"	42.31365	-71.059813
31	KENTON RD	2130	31 Kenton Rd	42.30646	-71.1055	Corner	5	25025120201				3	0.5	Billy Goodman School	8:30:00 AM	4:00:00 PM	"20 Child Street, 02130"	42.307318	-71.114485
31	ORLEANS ST	2128	31 Orleans St	42.36749	-71.03825	Corner	3	25025050400				4	0.5	Everett Scott School	9:30:00 AM	5:00:00 PM	"25 Glen Rd, 02130"	42.308935	-71.103466
31	ORLEANS ST	2128	31 Orleans St	42.36749	-71.03825	D2D	4	25025050400				4	0.5	George Digby School	8:30:00 AM	4:00:00 PM	"110 The Fenway, 02115"	42.341466	-71.091512
31	BAY STATE RD	2215	31 Bay State Rd # 2	42.35015	-71.09427	D2D	5	25025010104				2	0.5	Rick Burleson School	7:30:00 AM	3:00:00 PM	"35 Sunnyside St, 02136"	42.251551	-71.133338
31	GOETHE ST	2132	31 Goethe St	42.2564	-71.15847	Corner	2	25025130406				2	0.4	Nomar Garciaparra School	8:30:00 AM	3:10:00 PM	"54 Dighton St, 02135"	42.347796	-71.155576
31	DUSTIN ST	2135	31 Dustin St	42.35168	-71.14576	Corner	4	25025000601				5	0.5	Jimmy Collins School	7:30:00 AM	3:00:00 PM	"5125 Washington St, 02132"	42.263432	-71.155874
31	CHARTER ST	2113	31 Charter St # 1	42.3669	-71.05369	D2D	2	25025030500				2	0.3	Reggie Smith School	9:30:00 AM	5:00:00 PM	"40 Gordon Ave, 02136"	42.256769	-71.127075
31	CUNARD ST	2120	31 Cunard St # 3	42.336678	-71.086049	Corner	2	25025080601				7	0.3	Larry Gardner School	8:30:00 AM	4:00:00 PM	"325 Mt Vernon St, 02125"	42.317259	-71.042872
32	HOLBROOK ST	2130	30-32 Holbrook St # 2	42.310417	-71.11762	D2D	6	25025120103				1	0.5	Pedro Martinez School	8:30:00 AM	3:10:00 PM	"60 Glenmont Rd, 02135"	42.345453	-71.160198
32	SPRING ST	2132	32 Spring St	42.277636	-71.16158	Corner	2	25025130402				2	0.4	Cy Young School	7:30:00 AM	2:10:00 PM	"655 Metropolitan Av, 02136"	42.262783	-71.117881
32	RANSOM RD	2135	32 Ransom Rd # 32-3	42.34272	-71.14544	Corner	6	25025000401				1	0.4	Dennis Eckersley School	7:30:00 AM	2:10:00 PM	"75 Malcolm X Blvd, 02120"	42.332063	-71.090845
32	DANIA ST	2126	32 Dania St	42.27265	-71.08884	Corner	5	25025101002				5	0.4	Larry Gardner School	8:30:00 AM	4:00:00 PM	"325 Mt Vernon St, 02125"	42.317259	-71.042872
32	ORCHARD ST	2130	32 Orchard St	42.31032	-71.1204	D2D	5	25025120103				1	0.5	Curt Gowdy School	7:30:00 AM	3:00:00 PM	"95 G St, 02127"	42.332875	-71.044888
32	GARRISON ST	2116	32 Garrison St	42.34546	-71.07931	Corner	5	25025010600				7	0.4	Eddie Kasko School	8:30:00 AM	4:00:00 PM	"97 Peterborough St, 02215"	42.343455	-71.099084
32	WALTER ST	2131	32 Walter St	42.28993	-71.13353	Corner	6	25025110607				1	0.5	Tony Conigliaro School	8:30:00 AM	3:10:00 PM	"7 Bolster St, 02130"	42.321804	-71.105636
32	WORLEY ST	2132	32 Worley St	42.29193	-71.16246	Corner	6	25025130100				1	0.5	Mel Parnell School	8:30:00 AM	3:10:00 PM	"71 Pleasant St, 02125"	42.31365	-71.059813
32	COTTAGE ST	2128	32 Cottage St # 4	42.36658	-71.0363	D2D	K	25025050400				4	0.3	Babe Ruth School	7:30:00 AM	3:00:00 PM	"78 Louis Pasteur, 02115"	42.337962	-71.101323
